UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
Treatment,dosage,Amount of drug/agent/medication given. ,Dose,Dose,Property,C25488,The total quantity or strength of a substance (drug or radiation) administered at one time.,NCI,,0
Treatment,administrativeRoute,The course in which a drug was administered in order to reach the site of action in the body.,Route,Route,Property,C25169,"A way of getting from one place to another; an established line of travel or access; the way a chemical or pollutant enters an organism after contact, particularly, the way of drug administration.",NCI,,0
Treatment,ageAtTreatment,Age of animals when treatment was administered.,Treatment,Treatment,Property,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,0
Transgene,Transgene,A transgene is an engineered gene consisting at least of a regulatory element and a coding sequence; regulatory element and coding sequence can come from different species.,Transgene,Transgene,ObjectClass,C22190,A gene incorporated into the germline that functions as a normal gene.,NCI,,0
Transgene,transgeneId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
Transgene,transgeneId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Transgene,transgeneId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Transgene,locationOfIntegration,"Location where construct was integrated in the genome; for example, chromosome number.",DNA_Integration,DNA Integration,Property,C18855,"In molecular biology, a recombination event in which a genetic element is inserted.",NCI,,0
Therapy,Therapy,Pre-clinical trials experiment conducted on the animal model with the goal to reduce cancer burden.,Treatment,Treatment,ObjectClass,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,0
Therapy,Therapy,Pre-clinical trials experiment conducted on the animal model with the goal to reduce cancer burden.,Treatment,Treatment,ObjectClass,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,0
Therapy,Therapy,Pre-clinical trials experiment conducted on the animal model with the goal to reduce cancer burden.,Treatment,Treatment,ObjectClass,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,0
Therapy,Therapy,Pre-clinical trials experiment conducted on the animal model with the goal to reduce cancer burden.,Therapy_Object,Therapy Object,ObjectClass,C41174,Pre-clinical trials experiment conducted on the animal model with the goal to reduce cancer burden.,NCI,,0
Therapy,therapyId,The object identifier.,Treatment,Treatment,Property,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,0
Therapy,therapyId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
Therapy,therapyId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Therapy,therapyId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Therapy,experiment,Description of the Pre-clinical trials experiment conducted on the animal. ,Experiment_Object,Experiment Object,Property,C44173,The Experiment is the collection of all the BioAssays that are related by the ExperimentDesign. (caMAGE),NCI,,0
Therapy,experiment,Description of the Pre-clinical trials experiment conducted on the animal. ,Experiment_Object,Experiment Object,Property,C44173,The Experiment is the collection of all the BioAssays that are related by the ExperimentDesign. (caMAGE),NCI,,0
Therapy,experiment,Description of the Pre-clinical trials experiment conducted on the animal. ,Experiment,Experiment,Property,C42790,"In the scientific method, an experiment is a set of actions and observations, performed to verify or falsify a hypothesis or research a causal relationship between phenomena. The experiment is a cornerstone of the empirical approach to knowledge. (from Wikipedia)",NCI,,0
Therapy,comments,Comments for the Therapy object. ,Comments,Comment,Property,C25393,A written explanation or criticism or illustration that is added to a book or other textual material.,NCI,,0
Therapy,results,Results of the pre-clinical trials experiment conducted on the animal model. ,Outcome,Outcome,Property,C20200,A phenomenon that follows and is caused by some previous phenomenon.,NCI,,0
Therapy,toxicityGrade,The degree to which something is poisonous.,Histopathologic_Grade,Histopathologic Grade,Property,C18000,"The degree of abnormality of cancer cells, a measure of differentiation, the extent to which cancer cells are similar in appearance and function to healthy cells of the same tissue type. The degree of differentiation often relates to the clinical behavior of the particular tumor. Based on the microscopic findings, tumor grade is commonly described by one of four degrees of severity. Histopathologic grade of a tumor may be used to plan treatment and estimate the future course, outcome, and overall prognosis of disease. Certain types of cancers, such as soft tissue sarcoma, primary brain tumors, lymphomas, and breast have special grading systems.",NCI,,0
Therapy,biomarker,"Biological markers are objectively measurable phenotypic parameters (e.g., specific enzyme concentration, specific hormone concentration, specific gene phenotype, presence of biological substances) that characterize an organism's state of health or disease, likelihood of developing a disease, or response to a particular therapeutic intervention.",Biomarker,Biomarker,Property,C16342,"Biological markers are objectively measurable phenotypic parameters (e.g., specific enzyme concentration, specific hormone concentration, specific gene phenotype, presence of biological substances) that characterize an organism's state of health or disease, likelihood of developing a disease, or response to a particular therapeutic intervention.",NCI,,0
Therapy,tumorProgression,Description of the tumor's response to the treatment.,Tumor_Progression,Tumor Progression,Property,C17609,"The molecular steps that continually advance a cancer or cancer cell into a more malignant and aggressive phenotype. The process of tumor progression is thought to be driven by clonal evolution. The initiating event is a mutation that gives a cell the ability to divide when it shouldn't.  As a result a small group of related cells, called a clone because they are identical to each other, grows. Clonal evolution occurs like a tree with mutations causing many clones to branch off continuously.",NCI,,0
TargetedModification,TargetedModification,Modification targeted to a specific gene or a specific part of the gene to either suppress the function of the gene or insert marker sequences like loxP sites.,Modification,Modification,ObjectClass,C25572,The act of making a change or the change made.,NCI,,0
TargetedModification,targetedModificationId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
TargetedModification,targetedModificationId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
TargetedModification,targetedModificationId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
TargetedModification,esCellLineName,Name of the embryonic stem cell line that was used to generate the targeted modification. ,Endosinusial_Route_of_Drug_Administration,Endosinusial Route of Drug Administration,Property,C38206,Administration of the drug within the nasal sinuses.,NCI,,0
TargetedModification,esCellLineName,Name of the embryonic stem cell line that was used to generate the targeted modification. ,Spain,Spain,Property,C17152,"A country in Southwestern Europe, bordering the Bay of Biscay, Mediterranean Sea, North Atlantic Ocean, and Pyrenees Mountains, southwest of France. (CIA World Factbook 2002)",NCI,,0
TargetedModification,esCellLineName,Name of the embryonic stem cell line that was used to generate the targeted modification. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
TargetedModification,blastocystName,Name of the strain (e.g. mouse strain) that was used to retrieve the blastocysts; ES cells are inserted in the blastocysts after successful targeting. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
TargetedModification,modificationType,"Type of modification used to generate a targeted modification / knock out animal. Modification types can be point mutation, insertion of loxP sites, misense.",Modification_Type,Modification Type,Property,C41103,,,,0
TargetedModification,geneId,Identifier of a gene following a nomenclature or refering to a standardized collection or database.,Gene_Object,Group Object,Property,C45520,"Gene objects are the effective portal to most of the genomic information provided by the caBIO data services; organs, diseases, chromosomes, pathways, sequence data, and expression experiments are among the many objects accessible via a gene. (caBIO)",NCI,,0
TargetedModification,geneId,Identifier of a gene following a nomenclature or refering to a standardized collection or database.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
TargetedModification,geneId,Identifier of a gene following a nomenclature or refering to a standardized collection or database.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
TargetedModification,geneId,Identifier of a gene following a nomenclature or refering to a standardized collection or database.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
SexDistribution,SexDistribution,Object indicated if the phenotype was observed in both sexes or only in one.,Sex_Distribution,Sex Distribution,ObjectClass,C40994,The number of males and females in a given population. The distribution may refer to how many men or women or what proportion of either in the group.  The population is often a group of defined patients with a specific disease but the concept is not restricted to humans nor medical conditions. (from On-line Medical Dictionary),NCI,,0
SexDistribution,sexDistributionId,The object identifier.,Sex_Personal_Attribute,Sex,Property,C38389,,,,0
SexDistribution,sexDistributionId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
SexDistribution,sexDistributionId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
SexDistribution,sexDistributionId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
SexDistribution,type,"Listing of the possible sex distribution options, e.g. female, male, both sexes, unknown. ",Type,Type,Property,C25284,A subdivision of a particular kind of thing.,NCI,,0
SegmentType,SegmentType,specifies the type of library that the genomic segment was retrieved from such as BAC or YAC.,Segment_Type,Segment Type,ObjectClass,C41122,Specifies the type of library that the genomic segment was retrieved from such as BAC or YAC.,NCI,,0
SegmentType,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
SegmentType,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
SegmentType,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
SegmentType,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
SegmentType,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
SegmentType,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
SegmentType,id,,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
SegmentType,name,,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
SegmentType,name,,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
SegmentType,name,,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
SegmentType,name,,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
SegmentType,name,,Carney_Complex,Carney Syndrome,Property,C4705,,,,0
RepositoryInfo,RepositoryInfo,Some animal models are distributed by the MMHCC mouse repository. Object contains information about the availability of a particular model from the repository. A submitter of data to the cancer models database can also indicate if their model should be submitted to the repository.,Repository_Info,Repository Info,ObjectClass,C41119,An object that contains information about the availability of a particular model from the repository.,NCI,,0
RepositoryInfo,repositoryInfoId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
RepositoryInfo,repositoryInfoId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
RepositoryInfo,repositoryInfoId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
RepositoryInfo,inTheRepository,"Strain number in the repository, if not null, animal model is available from repository. ",Indiana,Indiana,Property,C43483,A state in the north central United States. Its capital is Indianapolis.,NCI,,0
RepositoryInfo,inTheRepository,"Strain number in the repository, if not null, animal model is available from repository. ",In_the_Repository,In the Repository,Property,C43624,An indication that representative samples have been received and are present in the repository.,NCI,,0
RepositoryInfo,sentEmailContent,Content of the email sent to the repository indicating that the submitter wishes to contribute the model strain to the repository. ,Content,Content,Property,C44476,"Everything that is included in a collection, container, or communication.",NCI,,0
RepositoryInfo,suggestSubmission,Flag indicating if submitter of data also would like to submit the model to the repository. ,Submission,Submission,Property,C25694,A message submitted for the judgment of others.,NCI,,0
RegulatoryElementType,RegulatoryElementType,"Type of the regulatory element e.g. promoter, polyA signal.",Regulatory_Element_Type,Regulatory Element Type,ObjectClass,C41118,"Type of the regulatory element e.g. promoter, polyA signal.",NCI,,0
RegulatoryElementType,regulatoryElementTypeId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
RegulatoryElementType,regulatoryElementTypeId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
RegulatoryElementType,regulatoryElementTypeId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
RegulatoryElementType,name,Name of the regulatory element type. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
RegulatoryElementType,name,Name of the regulatory element type. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
RegulatoryElementType,name,Name of the regulatory element type. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
RegulatoryElementType,name,Name of the regulatory element type. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
RegulatoryElementType,name,Name of the regulatory element type. ,Carney_Complex,Carney Syndrome,Property,C4705,,,,0
RegulatoryElement,RegulatoryElement,A regulatory element controls the expression of a gene and/or and engineered gene.,Regulatory_Element,Regulatory Element,ObjectClass,C13734,Any DNA sequence involved in the regulation of genetic processes such as transcription and replication.,NCI,,0
RegulatoryElement,regulatoryElementId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
RegulatoryElement,regulatoryElementId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
RegulatoryElement,regulatoryElementId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
RegulatoryElement,name,Name of the regulatory element. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
RegulatoryElement,name,Name of the regulatory element. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
RegulatoryElement,name,Name of the regulatory element. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
RegulatoryElement,name,Name of the regulatory element. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
RegulatoryElement,name,Name of the regulatory element. ,Carney_Complex,Carney Syndrome,Property,C4705,,,,0
PublicationStatus,PublicationStatus,"Status of the publication e.g. published, submitted.",Publication_Status,Publication Status,ObjectClass,C41115,"Status of the publication e.g. published, submitted.",NCI,,0
PublicationStatus,publicationStatusId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
PublicationStatus,publicationStatusId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
PublicationStatus,publicationStatusId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
PublicationStatus,name,"Name of the publication status e.g. published, submitted. ",Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
PublicationStatus,name,"Name of the publication status e.g. published, submitted. ",Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
PublicationStatus,name,"Name of the publication status e.g. published, submitted. ",Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
PublicationStatus,name,"Name of the publication status e.g. published, submitted. ",Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
PublicationStatus,name,"Name of the publication status e.g. published, submitted. ",Carney_Complex,Carney Syndrome,Property,C4705,,,,0
Publication,Publication,Publications describing the animal model itself or experiments in which the animal model was used.,Scientific_Publications,Scientific Publication,ObjectClass,C19026,"A class of publication in which original scientific work is described.  The format usually includes an introduction in which relevant concepts are identified and the experimental system under study is presented, a section describing the experiments that were performed to test a specific hypothesis and the results and observations that were obtained, a section in which the results are discussed relative to findings by other investigators and the current state of knowledge in the field, and a section describing the experimental methods and procedures in sufficient detail to enable the reproduction of the work by independent investigators.",NCI,,0
Publication,publicationId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
Publication,publicationId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Publication,publicationId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Publication,volume,Volume of the journal the article was published in. ,Volume,Volume,Property,C25335,The amount of three dimensional space occupied by an object or the capacity of a space or container.,NCI,,0
Publication,volume,Volume of the journal the article was published in. ,Volume,Volume,Property,C25335,The amount of three dimensional space occupied by an object or the capacity of a space or container.,NCI,,0
Publication,volume,Volume of the journal the article was published in. ,Publication_Volume,Volume,Property,C43320,A publication that is one of a set of several similar publications.,NCI,,0
Publication,endPage,Page number on which the article ended. ,End,End,Property,C25496,"The point or place at which something terminates in time, space, or extent.",NCI,,0
Publication,endPage,Page number on which the article ended. ,Endoglin,Endoglin,Property,C17406,Endoglin is a Transforming Growth Factor Receptor present on tumor vasculature.  It is a marker of angiogenesis and a target for cancer therapy.,NCI,,0
Publication,endPage,Page number on which the article ended. ,Page,Page,Property,C42783,One side of one leaf (of a book or magazine or newspaper or letter etc.) or the written or pictorial matter it contains.,NCI,,0
Publication,year,Year the article was published in. ,Year,Year,Property,C29848,The period of time that it takes for Earth to make a complete revolution around the sun; a period of time containing 365 days.,NCI,,0
Publication,title,Title of the publication. ,Title,Title,Property,C19067,An identifying appellation signifying status or function.,NCI,,0
Publication,title,Title of the publication. ,Title,Title,Property,C19067,An identifying appellation signifying status or function.,NCI,,0
Publication,title,Title of the publication. ,Document_Title,Title,Property,C42774,The name of a work of art or literary composition etc.,NCI,,0
Publication,pmid,PubMed Identification number. ,,,,,,,,0
Publication,startPage,Page number on which the article started. ,Page,Page,Property,C42783,One side of one leaf (of a book or magazine or newspaper or letter etc.) or the written or pictorial matter it contains.,NCI,,0
Publication,journal,Name of the journal the article was published in. ,Journal,Journal,Property,C40976,A periodical dedicated to a particular subject.,NCI,,0
Publication,authors,Authors of the publication. ,Author,Author,Property,C42781,"The writer of a book, article, or other text.",NCI,,0
Publication,firstTimeReported,Marks the publication in which a particular animal strain / animal model was reported for the very first time.,Time,Time,Property,C25207,"Time is the continuum of experience in which events pass from the future through the present to the past.  It may also refer to a specific point in this continuum or to the interval separating two points.  It is generally measured in minutes, days, months, or years.",NCI,,0
Promoter,Promoter,Promoter is a subcategory of the regulatory element.,Promoter,Promoter,ObjectClass,C13297,A DNA sequence at which RNA polymerase binds and initiates transcription.,NCI,,0
Promoter,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
Promoter,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Promoter,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
Promoter,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Promoter,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
Promoter,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Promoter,id,,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Phenotype,Phenotype,"Phenotype displayed by the animal model such as neoplastic lesions, other diseases, behavioral problem.",Phenotype,Phenotype,ObjectClass,C16977,"The phenotype of an individual organism is either its total physical appearance and constitution, or a specific manifestation of a trait, such as size or eye color, that varies between individuals. (from Wikipedia)",NCI,,0
Phenotype,phenotypeId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
Phenotype,phenotypeId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Phenotype,phenotypeId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Phenotype,breedingNotes,Annotations related to breeding and other issues of animal husbandry. ,Breeding,Breeding,Property,C42877,The production of animals or plants by selective pairing.,NCI,,0
Phenotype,description,Phenotype displayed by the animal model. ,Description,Description,Property,C25365,A statement or an account describing something. (Bartleby.com),NCI,,0
Nomenclature,Nomenclature,Official nomenclature name for mouse and rat models.,Rodent_Nomenclature_Name,Rodent Nomenclature Name,ObjectClass,C41105,Official nomenclature name for mouse and rat models.,NCI,,0
